school_year,school_year_start,school_year_end,district,district_code,school,school_norm,school_code,school_id,panel_school_id,grad_4yr_cohort_members,grad_4yr_graduates,grad_4yr_graduation_rate,grad_4yr_graduation_rate_male,grad_4yr_graduation_rate_female,grad_4yr_graduation_rate_white,grad_4yr_graduation_rate_black,grad_4yr_graduation_rate_hispanic,grad_4yr_graduation_rate_asian,grad_4yr_graduation_rate_indian,grad_4yr_graduation_rate_multi_racial,grad_4yr_graduation_rate_pacific_islander,grad_4yr_graduation_rate_ell,grad_4yr_graduation_rate_spec_ed,grad_4yr_graduation_rate_low_ses,grad_4yr_graduation_rate_military_connected,grad_4yr_graduation_rate_homeless,grad_4yr_graduation_rate_foster_care,grad_5yr_cohort_members,grad_5yr_graduates,grad_5yr_graduation_rate,grad_5yr_graduation_rate_male,grad_5yr_graduation_rate_female,grad_5yr_graduation_rate_white,grad_5yr_graduation_rate_black,grad_5yr_graduation_rate_hispanic,grad_5yr_graduation_rate_asian,grad_5yr_graduation_rate_indian,grad_5yr_graduation_rate_multi_racial,grad_5yr_graduation_rate_pacific_islander,grad_5yr_graduation_rate_ell,grad_5yr_graduation_rate_spec_ed,grad_5yr_graduation_rate_low_ses,grad_5yr_graduation_rate_military_connected,grad_5yr_graduation_rate_homeless,grad_5yr_graduation_rate_foster_care,source_file_grad_4yr,source_sheet_grad_4yr,source_file_grad_5yr,source_sheet_grad_5yr
2024-2025,2024,2025,Berkeley,4,Martinsburg High School,martinsburg high school,502,4502,schoolid_4502,389,378,0.9717,0.9634,0.9798,0.9714,0.971,1.0,1.0,,0.9464,,0.9375,0.9672,0.9595999999999999,1.0,1.0,1.0,329,326,0.9909,0.9940000000000001,0.9876,0.9944,0.9861,0.9756,1.0,1.0,1.0,1.0,1.0,1.0,0.9840000000000001,1.0,1.0,0.8,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Berkeley,4,Musselman High School,musselman high school,503,4503,schoolid_4503,412,404,0.9806,0.9856999999999999,0.9752,0.9812000000000001,0.9286,1.0,1.0,1.0,1.0,,1.0,0.9322,0.9548000000000001,,0.625,0.7143,425,417,0.9812000000000001,0.9772,0.9854,0.9826,0.9565,1.0,1.0,1.0,1.0,,1.0,0.9420000000000001,0.975,1.0,0.9167000000000001,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Berkeley,4,Spring Mills High School,spring mills high school,504,4504,schoolid_4504,385,381,0.9895999999999999,0.9894,0.9898,0.9853000000000001,1.0,1.0,1.0,,1.0,,1.0,0.9868000000000001,0.9826999999999999,,0.875,0.75,379,367,0.9682999999999999,0.9703,0.9661,0.9673,0.9643,0.963,1.0,1.0,1.0,,1.0,0.9309999999999999,0.9379000000000001,1.0,0.8462000000000001,0.75,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Boone,6,Scott High School,scott high school,501,6501,schoolid_6501,147,136,0.9251999999999999,0.8939,0.9506,0.9315000000000001,,,,,,,,0.8695999999999999,0.9417,,0.7143,,119,109,0.9159999999999999,0.9155,0.9167000000000001,0.9138,1.0,1.0,1.0,,,,,0.7826000000000001,0.8784000000000001,,0.8,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Boone,6,Sherman High School,sherman high school,502,6502,schoolid_6502,88,81,0.9205,0.8936,0.9512,0.9176000000000001,,1.0,,,1.0,,,0.9231,0.8870999999999999,,1.0,1.0,75,70,0.9333,0.9,0.9714,0.9333,,,,,,,,0.9,0.9167000000000001,,1.0,0.6667000000000001,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Boone,6,Van Junior/Senior High School,van junior/senior high school,503,6503,schoolid_6503,28,27,0.9643,0.9375,1.0,0.963,,,,,1.0,,,1.0,0.95,,1.0,1.0,26,23,0.8845999999999999,0.8125,1.0,0.88,1.0,,,,,,,1.0,0.85,,1.0,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Braxton,8,Braxton County High School,braxton county high school,501,8501,schoolid_8501,119,116,0.9748,0.9692000000000001,0.9815,0.9741,,,,,1.0,,,0.9231,0.9677,,1.0,0.75,130,127,0.9769,0.9726,0.9825,0.9767,,,,,1.0,,,0.9259000000000001,0.9595,,0.9091,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Brooke,10,Brooke High School,brooke high school,502,10502,schoolid_10502,198,168,0.8484999999999999,0.8288,0.8736,0.8623999999999999,,,,,0.75,,,0.7234,0.7474,,,,237,213,0.8987,0.8824,0.9153,0.9067000000000001,0.75,0.6667000000000001,,1.0,0.6667000000000001,,,0.7576,0.8384,,0.7857,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Cabell,12,Cabell Midland High School,cabell midland high school,550,12550,schoolid_12550,403,384,0.9529000000000001,0.9437000000000001,0.9632,0.9523999999999999,1.0,1.0,1.0,,0.9091,,,0.8667,0.9172,,0.8,0.7778,419,403,0.9618000000000001,0.9573,0.9676,0.9598,1.0,1.0,1.0,1.0,1.0,,1.0,0.8889,0.9264,,0.75,0.5832999999999999,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Cabell,12,Huntington High School,huntington high school,560,12560,schoolid_12560,423,366,0.8652,0.8348,0.8995000000000001,0.8613,0.8261,0.9,1.0,1.0,0.9074,,1.0,0.775,0.8095,,0.6786,0.4167,434,378,0.871,0.8545,0.8879,0.8339,0.9309999999999999,1.0,1.0,,1.0,,1.0,0.7857,0.8189,,0.5926,0.7143,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Calhoun,14,Calhoun Middle/High School,calhoun middle/high school,501,14501,schoolid_14501,61,60,0.9836,0.9706,1.0,0.9836,,,,,,,,0.9167000000000001,1.0,,1.0,,69,67,0.971,0.9697,0.9722,0.971,,,,,,,,1.0,0.9512,,0.9231,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Clay,16,Clay County High School,clay county high school,501,16501,schoolid_16501,138,127,0.9203,0.9077,0.9315000000000001,0.9333,,,,,,,,0.9231,0.899,,0.94,0.7143,123,118,0.9593,0.9615,0.9556,0.9667,,,,,1.0,1.0,,0.95,0.9438,1.0,0.9737,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Doddridge,18,Doddridge County High School,doddridge county high school,501,18501,schoolid_18501,76,76,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,74,73,0.9865,0.9743999999999999,1.0,0.9856999999999999,1.0,,,,1.0,,,1.0,0.9655,,1.0,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Fayette,20,Meadow Bridge High,meadow bridge high,503,20503,schoolid_20503,,,,,,,,,,,,,,,,,,,36,34,0.9444,0.9,1.0,0.9375,1.0,,,1.0,,,,1.0,0.9091,,1.0,1.0,,,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Fayette,20,Meadow Bridge Regional School,meadow bridge regional school,103,20103,schoolid_20103,38,36,0.9473999999999999,0.9048,1.0,0.9473999999999999,,,,,,,,0.9231,0.9048,,,1.0,,,,,,,,,,,,,,,,,,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,,
2024-2025,2024,2025,Fayette,20,Midland Trail High,midland trail high,504,20504,schoolid_20504,91,87,0.956,0.9231,1.0,0.956,,,,,,,,0.9,0.9434,,1.0,1.0,88,83,0.9431999999999999,0.92,0.9737,0.9425,,,,,1.0,,,0.8332999999999999,0.92,,1.0,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Fayette,20,Oak Hill High,oak hill high,506,20506,schoolid_20506,289,262,0.9066,0.882,0.9375,0.9147,1.0,,,1.0,0.625,,,0.8946999999999999,0.8845999999999999,,,0.4667,286,268,0.9370999999999999,0.9048,0.9712000000000001,0.9318000000000001,1.0,1.0,,1.0,1.0,,1.0,0.9608,0.9207,,0.75,0.6364,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Gilmer,22,Gilmer County High School,gilmer county high school,501,22501,schoolid_22501,68,66,0.9706,0.9487000000000001,1.0,0.9692000000000001,,1.0,,,1.0,,,1.0,0.9473999999999999,,1.0,1.0,59,58,0.9831,0.963,1.0,0.9828,1.0,,,,,,,0.875,0.973,,1.0,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Grant,24,Petersburg High School,petersburg high school,501,24501,schoolid_24501,89,83,0.9326000000000001,0.9362,0.9286,0.9518000000000001,,0.75,1.0,,,,,0.9375,0.9318000000000001,1.0,1.0,1.0,102,101,0.9902,1.0,0.9792000000000001,0.9899,,1.0,,,,,1.0,1.0,0.9815,1.0,1.0,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Grant,24,Union Educational Complex,union educational complex,101,24101,schoolid_24101,15,15,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,17,17,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Greenbrier,26,Greenbrier East High School,greenbrier east high school,501,26501,schoolid_26501,246,222,0.9024,0.8621,0.9384999999999999,0.9031999999999999,1.0,0.8181999999999999,1.0,,0.8332999999999999,,0.6667000000000001,0.95,0.8319,,1.0,1.0,229,215,0.9389,0.9412,0.9364,0.9387000000000001,1.0,1.0,,,0.8571,,1.0,0.9167000000000001,0.898,,1.0,0.8,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Greenbrier,26,Greenbrier West High School,greenbrier west high school,502,26502,schoolid_26502,101,84,0.8317,0.7707999999999999,0.8868,0.8229000000000001,1.0,,,,1.0,,,0.9375,0.7646999999999999,,,0.6,95,86,0.9053,0.9322,0.8611,0.9011,1.0,,,,1.0,,,0.8181999999999999,0.873,,,0.8,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Hampshire,28,Hampshire Senior High School,hampshire senior high school,501,28501,schoolid_28501,183,168,0.9179999999999999,0.8824,0.963,0.9248999999999999,0.6667000000000001,1.0,,,0.8,,,0.8332999999999999,0.8721,,0.6667000000000001,,169,151,0.8935,0.8889,0.8987,0.8931,,0.8332999999999999,,,1.0,,1.0,0.7778,0.8415,,1.0,0.8,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Hancock,29,Oak Glen High School,oak glen high school,501,29501,schoolid_29501,122,119,0.9754,0.9531000000000001,1.0,0.9748,1.0,,,,1.0,,,0.8636,0.9592,,1.0,1.0,126,122,0.9682999999999999,0.9545,0.9833,0.9669,1.0,,,,1.0,,,1.0,0.9444,,1.0,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Hancock,29,Weir High School,weir high school,502,29502,schoolid_29502,122,120,0.9836,0.9655,1.0,0.982,1.0,1.0,1.0,,1.0,,1.0,0.8889,0.9778,,,1.0,139,134,0.9640000000000001,0.971,0.9571,0.9658,0.8889,1.0,,1.0,1.0,1.0,,0.9091,0.9309999999999999,,1.0,0.8332999999999999,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Hardy,31,East Hardy High School,east hardy high school,501,31501,schoolid_31501,52,50,0.9615,0.9615,0.9615,0.9592,,1.0,,,1.0,,1.0,0.9,0.9231,,1.0,,58,53,0.9138,0.8571,0.9667,0.9057,,1.0,,,1.0,,,1.0,0.8332999999999999,,,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Hardy,31,Moorefield High School,moorefield high school,502,31502,schoolid_31502,152,141,0.9276000000000001,0.9079,0.9473999999999999,0.937,0.8332999999999999,0.8667,1.0,,1.0,,0.8181999999999999,0.8332999999999999,0.8889,,1.0,,111,103,0.9279000000000001,0.9473999999999999,0.9074,0.9340999999999999,1.0,0.8889,,,,,0.7778,0.8667,0.9153,,1.0,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Harrison,33,Bridgeport High School,bridgeport high school,501,33501,schoolid_33501,237,234,0.9873000000000001,1.0,0.9734999999999999,0.986,1.0,1.0,1.0,,1.0,,1.0,0.9643,0.9508,0.6667000000000001,0.8571,1.0,173,172,0.9942,1.0,0.9867,1.0,1.0,0.6667000000000001,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Harrison,33,Liberty High School,liberty high school,502,33502,schoolid_33502,111,110,0.991,0.9841,1.0,0.9904999999999999,1.0,1.0,,,1.0,,,1.0,0.9863,,1.0,1.0,119,114,0.958,0.9483,0.9672,0.9545,1.0,,,,1.0,,,0.9,0.9516,,0.9375,0.6667000000000001,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Harrison,33,Lincoln High School,lincoln high school,503,33503,schoolid_33503,127,127,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,145,142,0.9793000000000001,0.9747,0.9848,0.985,,1.0,,1.0,0.8571,1.0,1.0,1.0,0.9531000000000001,,0.9167000000000001,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Harrison,33,Robert C Byrd High School,robert c byrd high school,506,33506,schoolid_33506,185,174,0.9405,0.9340999999999999,0.9468000000000001,0.9434,0.8,0.8332999999999999,,,1.0,,,0.9184,0.9537,1.0,0.8571,0.6667000000000001,211,199,0.9431,0.9270999999999999,0.9565,0.9423999999999999,1.0,1.0,,,0.8332999999999999,1.0,,0.98,0.9083,1.0,0.92,0.8,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Harrison,33,South Harrison High School,south harrison high school,505,33505,schoolid_33505,91,89,0.978,0.9783,0.9778,0.9765,,1.0,,,1.0,,1.0,1.0,0.9756,1.0,0.8571,1.0,79,78,0.9873000000000001,0.9773000000000001,1.0,0.9872,,,1.0,,,,,0.9167000000000001,0.9615,,0.6667000000000001,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Jackson,35,Ravenswood High School,ravenswood high school,501,35501,schoolid_35501,105,98,0.9333,0.9194,0.9534999999999999,0.9314,,1.0,1.0,,1.0,,1.0,0.8125,0.8824,,,1.0,93,85,0.914,0.8946999999999999,0.9444,0.9120999999999999,1.0,,,,,,,0.8462000000000001,0.8158,,,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Jackson,35,Ripley High School,ripley high school,502,35502,schoolid_35502,173,160,0.9248999999999999,0.9340999999999999,0.9146,0.9235,,1.0,,,1.0,,1.0,0.7273000000000001,0.8429000000000001,,,1.0,195,188,0.9641,0.956,0.9712000000000001,0.9634,1.0,,1.0,,1.0,,,0.9167000000000001,0.9041,,1.0,0.6,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Jefferson,37,Jefferson High School,jefferson high school,501,37501,schoolid_37501,389,361,0.9279999999999999,0.9043000000000001,0.9501999999999999,0.9231,0.9688,0.9459000000000001,1.0,,0.8946999999999999,1.0,0.8824,0.8293,0.8590000000000001,0.8889,0.8039000000000001,0.6667000000000001,305,286,0.9377,0.9349,0.9412,0.9283,1.0,0.9143000000000001,1.0,,1.0,,1.0,0.875,0.8837,1.0,0.8913,0.6,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Jefferson,37,Washington High School,washington high school,502,37502,schoolid_37502,371,326,0.8787,0.8639,0.8944,0.8798,0.8332999999999999,0.8125,1.0,1.0,0.9487000000000001,,0.6957,0.7209,0.7973,1.0,0.68,0.6,305,272,0.8918,0.8903,0.8933,0.8926999999999999,0.8332999999999999,0.9762000000000001,0.6667000000000001,,0.7333,,1.0,0.725,0.8065000000000001,0.75,0.7959,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Kanawha,39,Capital High School,capital high school,513,39513,schoolid_39513,258,199,0.7713,0.7398,0.8,0.7658,0.7333,0.8,1.0,,0.9375,,1.0,0.6897,0.7389,,0.3846,0.5,240,201,0.8375,0.816,0.8609,0.8188,0.8551000000000001,1.0,1.0,1.0,0.7778,,,0.8181999999999999,0.8034,,0.7273000000000001,0.625,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Kanawha,39,George Washington High School,george washington high school,506,39506,schoolid_39506,345,323,0.9362,0.9096,0.9609000000000001,0.938,0.9167000000000001,0.8332999999999999,0.9523999999999999,,1.0,,0.8332999999999999,0.6970000000000001,0.8527,,0.3636,0.4545,296,290,0.9797,0.9695,0.9924,0.9837,0.9129999999999999,1.0,1.0,,1.0,1.0,1.0,0.8966,0.9457,,0.875,0.625,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Kanawha,39,Herbert Hoover High School,herbert hoover high school,507,39507,schoolid_39507,189,167,0.8835999999999999,0.8317,0.9431999999999999,0.884,,1.0,0.6667000000000001,,1.0,,,0.7692,0.8105,1.0,,,211,199,0.9431,0.9175,0.9649,0.9415,1.0,1.0,,,1.0,1.0,,0.9129999999999999,0.9009999999999999,,0.9,0.8332999999999999,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Kanawha,39,Nitro High School,nitro high school,508,39508,schoolid_39508,208,199,0.9567,0.9487000000000001,0.9670000000000001,0.9505,1.0,1.0,,,1.0,,1.0,0.8824,0.9211,,1.0,0.8,194,174,0.8969,0.88,0.9148999999999999,0.9,1.0,0.6667000000000001,1.0,,0.8571,,,0.8387,0.8431000000000001,,0.9523999999999999,0.6,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Kanawha,39,Riverside High School,riverside high school,514,39514,schoolid_39514,258,242,0.938,0.9407,0.935,0.9437000000000001,0.8571,1.0,,,0.9167000000000001,,1.0,0.8484999999999999,0.9091,1.0,0.8889,0.7778,294,254,0.8639,0.8311,0.8973,0.8593000000000001,0.9375,0.75,1.0,,0.8889,,,0.7447,0.8073,,0.8824,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Kanawha,39,Saint Albans High School,saint albans high school,509,39509,schoolid_39509,220,202,0.9181999999999999,0.8974,0.9417,0.9167000000000001,0.9231,1.0,1.0,,0.9091,,,0.8095,0.8926000000000001,,0.75,,204,188,0.9216,0.8819,0.987,0.9176000000000001,0.9167000000000001,1.0,1.0,,1.0,,,0.8378,0.8715999999999999,,1.0,0.6667000000000001,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Kanawha,39,Sissonville High School,sissonville high school,510,39510,schoolid_39510,152,147,0.9671,0.9882,0.9403,0.9664,1.0,1.0,,,,,,0.9706,0.9487000000000001,,1.0,,141,140,0.9929000000000001,1.0,0.9859,0.9928,,1.0,1.0,,,,1.0,1.0,0.9856999999999999,,1.0,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Kanawha,39,South Charleston High School,south charleston high school,511,39511,schoolid_39511,226,198,0.8761,0.8412999999999999,0.92,0.8514,0.9444,0.75,1.0,,0.875,1.0,1.0,0.7879,0.8356,,0.625,0.3,222,190,0.8559,0.8519,0.8595999999999999,0.8553000000000001,0.8443999999999999,1.0,0.6667000000000001,,0.8824,,1.0,0.6537999999999999,0.8088,,0.75,0.5455,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Lewis,41,Lewis County High School,lewis county high school,501,41501,schoolid_41501,179,156,0.8715,0.8387,0.907,0.8686,,1.0,,1.0,1.0,,,0.6875,0.8040999999999999,,0.7368000000000001,0.75,178,161,0.9045000000000001,0.8763,0.9383,0.9075,,1.0,,,0.75,,,0.9643,0.8529000000000001,,0.9523999999999999,0.6,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Lincoln,43,Lincoln County High School,lincoln county high school,506,43506,schoolid_43506,168,130,0.7737999999999999,0.7885,0.75,0.7744,,1.0,,,,,,0.6522,0.7117,,0.6875,0.6667000000000001,224,183,0.8170000000000001,0.7983,0.8381000000000001,0.8153,1.0,,,,1.0,,,0.7077,0.7448,,0.8695999999999999,0.8332999999999999,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Logan,45,Chapmanville Regional High School,chapmanville regional high school,501,45501,schoolid_45501,161,158,0.9814,0.9662999999999999,1.0,0.9811,1.0,,,,1.0,,,0.9309999999999999,0.9887999999999999,,1.0,1.0,176,163,0.9261,0.9062,0.95,0.9231,1.0,1.0,1.0,,,,,0.9355,0.8966,,1.0,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Logan,45,Logan Senior High School,logan senior high school,502,45502,schoolid_45502,119,114,0.958,0.9412,0.9804,0.9554,1.0,,,,1.0,,,0.85,0.95,,0.5714,0.6667000000000001,115,112,0.9739,1.0,0.95,0.9722,1.0,,,,1.0,,,0.95,0.9732999999999999,,1.0,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Logan,45,Man Senior High School,man senior high school,503,45503,schoolid_45503,81,78,0.963,0.9556,0.9722,0.9625,,,,,1.0,,,0.9375,0.9434,,1.0,1.0,84,80,0.9523999999999999,0.9048,1.0,0.9473999999999999,,,,,1.0,,,1.0,0.9322,,1.0,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Marion,47,East Fairmont High School,east fairmont high school,501,47501,schoolid_47501,151,145,0.9603,0.9753000000000001,0.9429000000000001,0.9571,1.0,1.0,,,1.0,,1.0,0.8824,0.9153,1.0,,0.8571,164,156,0.9512,0.9333,0.973,0.9467,1.0,1.0,1.0,,1.0,,1.0,0.9545,0.9384999999999999,,1.0,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Marion,47,Fairmont Senior High School,fairmont senior high school,502,47502,schoolid_47502,207,198,0.9565,0.9528,0.9604,0.9595,1.0,1.0,1.0,,0.8571,,,0.9582999999999999,0.9270999999999999,1.0,,0.75,193,181,0.9378,0.9091,0.9681000000000001,0.9545,0.8421,1.0,0.75,,0.9333,,,0.9091,0.8913,,,0.6667000000000001,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Marion,47,North Marion High School,north marion high school,503,47503,schoolid_47503,155,150,0.9677,0.9398000000000001,1.0,0.9728,,1.0,1.0,,,,,0.8824,0.9437000000000001,1.0,1.0,0.625,187,174,0.9305,0.899,0.9659,0.9286,1.0,1.0,,,1.0,,,0.8519,0.9022,1.0,1.0,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Marshall,48,Cameron High School,cameron high school,501,48501,schoolid_48501,40,40,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,49,48,0.9795999999999999,0.9688,1.0,0.9795999999999999,,,,,,,,1.0,0.9473999999999999,,1.0,1.0,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
2024-2025,2024,2025,Marshall,48,John Marshall High School,john marshall high school,502,48502,schoolid_48502,241,236,0.9793000000000001,0.955,1.0,0.9784999999999999,1.0,1.0,,,1.0,1.0,,0.9688,0.9828,,1.0,0.8332999999999999,253,242,0.9565,0.9167000000000001,1.0,0.9542,1.0,1.0,,,1.0,,,0.9487000000000001,0.9189,,1.0,,SY25_GraduationRates_Final.xlsx,2025 Cohort 4-Year,SY25_GraduationRates_Final.xlsx,2024 Cohort 5-Year
